sample_id,task,prompt_snippet,prediction,ground_truth,prediction_length,ground_truth_length,exact_match,bleu,embedding_similarity,spatial_similarity,combined_similarity,accuracy,answer_format
976,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The socket is not visible in the second image.,"the socket(red bbox) is clearly to the right and below the paper towel dispenser(blue bbox).  The the socket(red bbox) and the paper towel dispenser(blue bbox) are behind the observer.
",46,185,0.0,0.00342007805822536,0.54583740234375,0.225,0.34110271678352005,0.34110271678352005,sentence
977,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The tap (red bbox: [821, 968, 849, 999]) is positioned to the right of the light switch (blue bbox: [638, 113, 666, 158]) in the first image.","In the scene, the tap(red bbox) is to the right below the light switch(blue bbox). It is also perceived as closer relative to the observer. The the tap(red bbox) and the light switch(blue bbox) are in front of the observer.
",141,224,0.0,0.03626733633847991,0.8129037618637085,0.36000000000000004,0.5217053481995502,0.5217053481995502,sentence
978,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The tap and the soap are not present in the same image. The tap is in Image 2 and the soap is in Image 3, so it's not possible to compare their positions in the same image.","the tap(red bbox) is clearly to the left and below the soap(blue bbox). When observed, it is closer. The the tap(red bbox) is in front of the observer. The the soap(blue bbox) is  the observer.
",172,194,0.0,0.016230629896197737,0.6170425415039062,0.18000000000000002,0.3657673967311927,0.3657673967311927,sentence
979,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The socket is closer to the observer than the pipe.,"the socket(red bbox) lies visibly to the left and below the pipe(blue bbox).  The the socket(red bbox) and the pipe(blue bbox) are in front of the observer.
",51,157,0.0,0.009696315640691053,0.7767776846885681,0.0,0.5576115792463175,0.5576115792463175,sentence
980,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The light switch is located on the wall to the right of the paper bag.,"the light switch(red bbox) lies spatially to the right above the paper bag(blue bbox). It is also observed to be closer. The the light switch(red bbox) and the paper bag(blue bbox) are in front of the observer.
",70,211,0.0,0.025641373671073532,0.726749837398529,0.18000000000000002,0.42250319343347925,0.42250319343347925,sentence
981,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The exit sign is located to the left of the window in the first image, and in the second image, it is to the left of the window as well. Since the camera poses and the normalized bounding box positions are not given, we can't calculate the exact 3D orientation, but the exit sign is on the same side relative to the window in both images.","the exit sign(red bbox) stands to the right and below relative to the window(blue bbox). It also appears farther in this configuration. The the exit sign(red bbox) is behind the observer. The the window(blue bbox) is in front of the observer.
",338,243,0.0,0.029214481468933323,0.655738353729248,0.15,0.37871207315841066,0.37871207315841066,sentence
982,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The slipper is positioned to the left of the power socket.,"Placing the slipper(red bbox) spatially, it is  and below the power socket(blue bbox). This view also shows it as closer. The the slipper(red bbox) and the power socket(blue bbox) are in front of the observer.
",58,210,0.0,0.007039834011019595,0.7660207152366638,0.0,0.5491690348864798,0.5491690348864798,sentence
983,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The cabinet is to the left of the pipe.,"the cabinet(red bbox) occupies a to the left and below spot relative to the pipe(blue bbox). It might also seem closer. The the cabinet(red bbox) and the pipe(blue bbox) are behind the observer.
",39,195,0.0,0.009369921121238469,0.7123289108276367,0.3,0.448038439638066,0.448038439638066,sentence
984,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The bucket and the light switch do not appear in the same image, so it is not possible to calculate their spatial relationship based on the provided information.","Looking closer, the bucket(red bbox) is  below in relation to the light switch(blue bbox). It might also be farther. The the bucket(red bbox) and the light switch(blue bbox) are in front of the observer.
",161,204,0.0,0.03625230353479214,0.574691653251648,0.18000000000000002,0.3485962873327824,0.3485962873327824,sentence
985,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The cable duct is located to the right of the window, based on the observations in the images.","the cable duct(red bbox) is seen to be to the right above the window(blue bbox). It may also appear closer to the observer. The the cable duct(red bbox) is behind the observer. The the window(blue bbox) is in front of the observer.
",94,232,0.0,0.023191064985521464,0.7767431139945984,0.3,0.4830097699944035,0.4830097699944035,sentence
986,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...",The detergent is to the left of the ironing board.,"the detergent(red bbox) exists to the left above relative to the ironing board(blue bbox).  The the detergent(red bbox) and the ironing board(blue bbox) are in front of the observer.
",50,183,0.0,0.02296266860208243,0.7893409729003906,0.45,0.5342630201706118,0.5342630201706118,sentence
987,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The light switch (red bbox: [98, 324, 160, 424]) is located to the left of the shoes (blue bbox: [506, 627, 605, 719]) in the two images.","the light switch(red bbox) exists  above relative to the shoes(blue bbox). To the viewer, it seems farther. The the light switch(red bbox) is in front of the observer. The the shoes(blue bbox) is behind the observer.
",137,217,0.0,0.020274680688313642,0.799011766910553,0.18000000000000002,0.4575608195929392,0.4575608195929392,sentence
988,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The pipe (red bbox: [380, 0, 431, 123]) is higher than the pipe (blue bbox: [207, 565, 514, 668]) in the two images, as the red pipe is positioned on the ceiling while the blue pipe is on the ground.","To describe it, the pipe(red bbox) is to the left and above the pipe(blue bbox). It seems closer from this viewpoint. The the pipe(red bbox) is behind the observer. The the pipe(blue bbox) is in front of the observer.
",199,218,0.0,0.00841532109425047,0.6920382380485535,0.3,0.4377021832431268,0.4377021832431268,sentence
989,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The tray (red bbox: [739, 0, 999, 199]) in the first image appears to be positioned in front of the tray (blue bbox: [854, 874, 999, 999]) in the second image, as indicated by the camera poses and translation vectors which suggest the first image was taken from a position closer to the first tray than the second tray.","the tray(red bbox) is noted to be  above the tray(blue bbox). It might be perceived as farther from this view. The the tray(red bbox) and the tray(blue bbox) are in front of the observer.
",319,188,0.0,0.056587275392682865,0.7783713340759277,0.45,0.5355031221165004,0.5355031221165004,sentence
990,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The power socket (red bbox) is positioned to the right of the projector rail (blue bbox) in the first image. There is no projector rail visible in the subsequent images, so it's not possible to determine its relative orientation to the power socket in those images.","the power socket(red bbox) lies spatially to the right below the projector rail(blue bbox). It is also observed to be farther. The the power socket(red bbox) and the projector rail(blue bbox) are in front of the observer.
",265,222,0.0,0.0407505119805112,0.8169841766357422,0.36000000000000004,0.5246421907139733,0.5246421907139733,sentence
991,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The power socket (red bbox: [516, 456, 528, 475]) is located to the right of the heater (blue bbox: [474, 283, 685, 378]) in the first image.","the power socket(red bbox) exists to the left  relative to the heater(blue bbox). To the viewer, it seems farther. The the power socket(red bbox) and the heater(blue bbox) are in front of the observer.
",141,202,0.0,0.021199999667676973,0.8376275300979614,0.225,0.4905537649825161,0.4905537649825161,sentence
992,obj_spatial_relation_oo_mv,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
<|vision_start|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|image_pad|><|ima...","The box (red bbox: [0, 33, 98, 272]) is located in front of the power socket (blue bbox: [618, 380, 627, 395]) from the observer's perspective. In Image 1, the box is on a white cabinet to the left of the desk, while in Image 2, the power socket is on the wall to the right of the whiteboard. The box is closer to the observer than the power socket.","the box(red bbox) seems to occupy a position to the left and above in relation to the power socket(blue bbox). This makes it appear closer. The the box(red bbox) and the power socket(blue bbox) are in front of the observer.
",349,224,0.0,0.06656381810604059,0.8296343088150024,0.7200000000000001,0.6441299180287093,0.6441299180287093,sentence
